EVENT,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_IR,UMAP2_IR,class_ir
HsaINT0011195,ARFRP1,717,7.0,1.0,15.620641562064156,LINE/L2,70.9902370990237,-0.9277304482902206,89.99,119.44,23.09,2.3709459923604257,9.64,,,,Stable_4h,136,5.922551252847381,2.86635165119102,0,,0.6198954494379727,2.3287358,9.468223,Retained
HsaINT0011557,ARHGAP33,635,20.0,15.0,26.2992125984252,Simple_repeat,71.9685039370079,0.8518990527358118,54.59,197.49,7.97,4.631056069149172,11.249,5.205,0.4627077962485554,-0.3346931829310464,Stable_4h,20,2.5641025641025643,3.70289523795189,0,,0.6836403352038667,4.550659,8.13385,Retained
HsaINT0011588,ARHGAP39,11046,9.0,5.0,38.176715553141406,"LINE/L1, SINE/Alu, SINE/MIR, Simple_repeat",55.8392178164041,-0.3139859665513431,86.38,46.775,6.48,2.851671935243522,7.403,7.495,1.0124273942996085,0.0053638878020963,Stable_4h,426,91.1631730374024,0.841410334979803,0,,0.4131455249332824,2.961929,8.030648,Retained
HsaINT0011755,ARHGEF1,301,27.0,27.0,0.0,,57.8073089700997,-0.8676466657221318,33.34,171.225,24.74,2.7909759548568505,12.0,12.0,1.0,0.0,Stable_4h,10,92.85714285714286,,0,,2.4339657885115136,4.4323897,6.7219357,Retained
HsaINT0011849,ARHGEF11,1034,40.0,37.0,9.7678916827853,SINE/MIR,54.4487427466151,-0.2926544066102019,72.91,102.935,18.48,2.4776969495286107,,12.0,,,Stable_4h,32,96.44970414201184,1.33453657733034,0,,0.7899390087840069,3.8813202,6.646128,Retained
HsaINT0011889,ARHGEF12,629,40.0,36.0,49.12559618441971,SINE/Alu,41.0174880763116,-0.0427691090537255,62.76,28.505,18.525,0.6217414589398653,12.0,,,,Stable_4h,18,98.85057471264368,-0.436229134685609,0,,1.692024326123431,-3.1724322,2.87981,Retained
HsaINT0011927,ARHGEF16,496,14.0,5.0,0.0,,68.1451612903226,-0.7145474745280513,36.8,106.255,12.935,3.038178772048986,,10.353,,,Stable_4h,46,92.0,2.66711748568245,0,,0.6690009312434746,3.5393295,8.548664,Retained
HsaINT0011937,ARHGEF17,471,20.0,14.0,0.0,,60.5095541401274,-0.0699297855994565,61.205,31.435,3.12,3.33275382891621,11.506,5.443,0.4730575351990265,-0.3250860353724067,Stable_4h,14,91.54929577464787,2.07803042405464,0,,0.5100709832100514,0.69421643,7.5764923,Retained
HsaINT0011945,ARHGEF17,2520,20.0,3.0,51.388888888888886,"DNA/hAT-Tip100, LINE/L2, SINE/Alu, SINE/MIR",50.2777777777778,0.0009154427557948,50.945,31.435,3.12,3.33275382891621,11.506,4.52,0.3928385190335476,-0.4057859348780984,Stable_4h,78,92.3076923076923,2.07803042405464,0,,0.383841755276781,1.9229686,6.889225,Retained
HsaINT0011941,ARHGEF17,789,20.0,18.0,18.631178707224336,SINE/MIR,51.4575411913815,0.0618362940851123,62.155,31.435,3.12,3.33275382891621,11.506,,,,Stable_4h,14,88.88888888888889,2.07803042405464,0,,0.4338386735448717,0.8490205,7.0929394,Retained
HsaINT0011977,ARHGEF19,417,15.0,2.0,31.17505995203837,SINE/MIR,60.6714628297362,-0.0966394222128796,36.81,275.705,28.58,3.2700476097835818,9.54,,,,Stable_4h,6,95.45454545454544,2.48799291071961,0,,0.7057882171374508,3.7372847,6.6595263,Retained
HsaINT0012083,ARHGEF4,335,13.0,1.0,8.35820895522388,Simple_repeat,61.4925373134328,1.215161675483429,93.755,45.075,5.105,3.1423446254419023,7.175,12.0,1.6724738675958188,0.2233593406415949,Stable_4h,24,95.86776859504133,,335,161.829,1.8742231387342527,2.7120025,7.806732,Retained
HsaINT0012085,ARHGEF4,715,13.0,11.0,0.0,,61.6783216783217,-0.503830532609069,45.46,45.075,5.105,3.1423446254419023,7.175,5.588,0.778815331010453,-0.1085655079638856,Stable_4h,22,91.42857142857144,,715,161.829,1.154379989635905,2.0623057,8.177967,Retained
HsaINT1004422,ARHGEF5,1444,13.0,11.0,0.0,,41.8282548476454,-0.0750034643077838,43.855,94.625,58.93,0.6832191289088494,,,,,Stable_4h,9,94.73684210526316,,0,,0.6160490373641376,0.6964138,6.6790333,Retained
HsaINT1004500,ARMCX4,1071,12.0,12.0,65.54621848739495,LTR/ERVL,41.7366946778711,0.3081364478097758,43.065,21.645,2.895,2.9023985472231177,,12.0,,,Stable_4h,12,76.05633802816901,,1071,3.92614,0.5602894624201398,0.031632572,4.137138,Retained
HsaINT0012811,ARRB2,305,13.0,13.0,0.0,,52.1311475409836,0.0226677637639161,41.11,167.33,60.96,1.4567613162797328,9.622,10.496,1.0908335065474954,0.0377584694650397,Stable_4h,8,85.45454545454545,2.49708614988157,0,,0.8556189512421508,2.9757771,6.4859066,Retained
HsaINT1004619,ASGR1,601,8.0,1.0,61.23128119800333,"Low_complexity, SINE/Alu, Simple_repeat",55.5740432612313,-0.2593766667202968,100.0,23.32,3.2,2.865423978313134,,12.0,,,Stable_4h,25,82.97872340425532,2.80174938689701,0,,1.5352491656831049,0.85595155,8.448486,Retained
HsaINT0013369,ASL,512,16.0,8.0,10.3515625,Simple_repeat,59.375,-0.1911624269334439,66.205,68.69,16.575,2.051091214142089,,9.237,,,Stable_4h,16,93.87755102040816,2.91306328625555,512,13.2903,1.5463431354070605,1.5720292,8.279904,Retained
HsaINT1004644,ASMTL,6427,11.0,2.0,60.805974793838494,"LINE/L1, LTR/ERVL-MaLR, SINE/Alu",47.9383849385405,-0.1824128796956399,100.0,76.965,28.49,1.4337469045887212,12.0,12.0,1.0,0.0,Stable_4h,13,76.92307692307692,,0,,0.0,1.201274,5.553934,Retained
HsaINT1004651,ASMTL,865,11.0,9.0,19.76878612716763,LTR/ERVL-MaLR,58.150289017341,-0.2679328696885258,69.075,76.965,28.49,1.4337469045887212,12.0,7.089,0.59075,-0.2285962696955933,Stable_4h,0,,,0,,0.0,2.4311275,6.651598,Retained
HsaINT0013499,ASPSCR1,4192,15.0,12.0,2.2662213740458017,Simple_repeat,67.175572519084,-0.6093240276873088,46.005,136.74,26.54,2.3651950546162603,12.0,6.35,0.5291666666666667,-0.2764075207556491,Stable_4h,315,89.2830746489283,2.328936929692,0,,0.2017937874687156,2.6066966,9.115903,Retained
HsaINT0013646,ATAD2,776,27.0,15.0,47.0360824742268,"DNA/TcMar-Mariner, SINE/MIR, Simple_repeat",30.9278350515464,0.1546658065927124,32.47,61.52,20.085,1.6149370419163598,6.215,,,,Stable_4h,5,93.75,-0.16473118184549,0,,0.6192965164574171,-1.286598,2.1195576,Retained
HsaINT1004741,ATF6B,813,17.0,8.0,80.81180811808117,"SINE/Alu, Simple_repeat",52.3985239852399,0.0264593619022293,77.02,165.97,34.13,2.2818101704407465,7.378,6.828,0.9254540525887774,-0.0336451384480886,Stable_4h,56,91.875,,0,,1.339722695891968,-4.0150433,3.1853023,Retained
HsaINT0013934,ATG16L2,302,17.0,4.0,0.0,,69.205298013245,-0.2455215972006642,34.055,66.13,1.515,5.44791520276358,10.737,,,,Stable_4h,44,3.424657534246576,3.6377373031779,0,,0.5968132504456152,2.701813,9.162193,Retained
HsaINT0013972,ATG2A,1019,40.0,39.0,10.107948969578018,SINE/MIR,61.5309126594701,-0.7962495069859333,74.43,43.17,8.52,2.341103757235616,10.36,8.376,0.8084942084942085,-0.0923230867384283,Stable_4h,34,91.62995594713657,,0,,0.3625056610117078,1.9482152,8.342765,Retained
HsaINT0014475,ATP13A1,80,25.0,6.0,0.0,,71.25,-0.017860750750273,31.64,232.615,48.62,2.258322332415537,,,,,Stable_4h,4,97.5609756097561,2.25440270059536,0,,1.5617919272505572,7.9035535,6.1627927,Retained
HsaINT0014692,ATP1B2,1743,6.0,1.0,0.0,,60.1835915088927,0.3372652121527114,73.165,16.6,17.46,-0.0728703173951528,,5.294,,,Stable_4h,139,30.737704918032787,,0,,0.3875912978186515,0.5961791,8.598313,Retained
HsaINT0014742,ATP2A2,618,20.0,18.0,0.0,,50.0,0.0961102107509584,42.21,154.21,160.585,-0.0584408169956202,,5.97,,,Stable_4h,22,95.16129032258064,0.551734923805568,0,,0.2924222310377147,0.76300704,5.40239,Retained
HsaINT0014763,ATP2A3,946,20.0,15.0,14.059196617336152,Simple_repeat,57.5052854122622,-0.1014349191024574,50.95,27.085,13.6,0.993887439333351,12.0,,,,Stable_4h,44,88.125,,0,,1.212984653402819,2.410341,8.743492,Retained
HsaINT0015082,ATP6V0A2,1053,19.0,16.0,61.91832858499525,"SINE/Alu, Simple_repeat",46.343779677113,-0.0803688214363675,39.49,35.705,23.05,0.6313593675803297,,,,,Stable_4h,31,94.05405405405403,0.0200598006668645,0,,1.6686178670190506,-2.621449,3.7308035,Retained
HsaINT0015854,ATXN7L2,1976,10.0,1.0,11.690283400809715,"Low_complexity, SINE/MIR, Simple_repeat",55.668016194332,0.9929974679816868,60.255,57.14,8.055,2.8265445422298034,2.787,,,,Stable_4h,97,14.417177914110429,2.50026833322486,0,,0.8428048604228786,3.332884,8.877321,Retained
HsaINT1004936,AURKC,435,6.0,1.0,79.08045977011494,Simple_repeat,57.7011494252874,-0.3222857129895278,100.0,10.485,4.535,1.20915240556807,,,,,Stable_4h,9,78.125,,0,,1.1610107483640115,4.6438,7.135068,Retained
HsaINT0016128,B3GALT5,647,4.0,4.0,14.837712519319938,SINE/MIR,45.2859350850077,-0.2035959731367915,38.96,55.76,21.735,1.3592104655903374,,9.918,,,Stable_4h,22,92.57142857142856,,0,,0.3096131120591743,1.5617057,3.580337,Retained
HsaINT0016155,B3GAT3,190,4.0,3.0,0.0,,61.0526315789474,0.0926190456301565,30.505,91.74,18.04,2.34635156882658,11.161,12.0,1.075172475584625,0.0314781379133204,Stable_4h,12,91.07142857142856,2.40125813299658,190,77.3412,1.640671489958012,2.3910003,8.029702,Retained
HsaINT1004982,B4GALNT3,665,19.0,13.0,29.473684210526315,SINE/MIR,53.0827067669173,-0.3420828324812744,87.225,36.59,8.465,2.1118674424434456,12.0,,,,Stable_4h,24,88.48484848484848,0.616509946016514,0,,0.528368736034681,0.53126407,6.0190725,Retained
HsaINT0016234,B4GALNT4,97,19.0,3.0,44.329896907216494,Low_complexity,76.2886597938144,-0.1457083331673251,39.04,556.5,20.365,4.772217968113269,12.0,12.0,1.0,0.0,Stable_4h,7,86.11111111111111,4.03981687160964,0,,1.0807254654267429,6.76064,6.3299155,Retained
HsaINT0016227,B4GALNT4,2090,19.0,14.0,5.9330143540669855,LINE/L2,62.7272727272727,-0.694037337894168,52.51,556.5,20.365,4.772217968113269,12.0,,,,Stable_4h,113,96.55172413793105,4.03981687160964,0,,0.6413427394887014,3.2166514,9.10674,Retained
HsaINT1005016,BAG6,330,24.0,11.0,0.0,,63.6363636363636,2.1167841942575376,87.425,325.35,136.775,1.2501879980108506,12.0,11.41,0.9508333333333332,-0.0218956016294102,Stable_4h,16,91.8181818181818,,0,,0.8463168870417641,3.4139154,8.642199,Retained
HsaINT1005014,BAG6,647,24.0,1.0,6.182380216383308,Simple_repeat,58.887171561051,0.8383235304096307,36.445,325.35,136.775,1.2501879980108506,12.0,12.0,1.0,0.0,Stable_4h,77,1.9138755980861244,,0,,1.2356824091284038,1.1472343,8.494807,Retained
HsaINT0016373,BAHCC1,3819,28.0,12.0,9.426551453260016,"LINE/L1, SINE/Alu, Simple_repeat",63.681592039801,-0.8931204812274526,87.205,86.175,4.285,4.329902284142132,7.907,12.0,1.5176425951688377,0.1811695072501231,Stable_4h,238,90.77212806026364,,0,,0.144275416674153,3.591763,8.342466,Retained
HsaINT0016527,BAIAP2L2,1483,13.0,10.0,14.295347269049223,"SINE/MIR, Simple_repeat",58.1928523263655,-0.4958171394204924,55.28,13.425,2.225,2.593044847019015,8.27,,,,Stable_4h,71,89.39393939393939,2.92016735775239,0,,0.6798398053254076,0.15210907,7.796483,Retained
HsaINT0016537,BAIAP2L2,290,13.0,8.0,30.6896551724138,"Low_complexity, Simple_repeat",82.4137931034483,0.4626609018301288,79.815,13.425,2.225,2.593044847019015,8.27,12.0,1.4510278113663846,0.1616757364950781,Stable_4h,28,71.57894736842105,2.92016735775239,0,,0.8898467660546895,4.7701025,8.368695,Retained
HsaINT0016538,BAIAP2L2,131,13.0,9.0,48.09160305343512,LINE/CR1,76.3358778625954,-0.0767846165941311,55.73,13.425,2.225,2.593044847019015,8.27,,,,Stable_4h,26,68.53932584269663,2.92016735775239,0,,0.9609069075980394,6.528462,6.9730864,Retained
HsaINT0016559,BAIAP3,342,33.0,28.0,0.0,,66.0818713450292,-0.8057888574246863,76.01,43.335,1.31,5.0478939877483215,12.0,8.666,0.7221666666666667,-0.1413625613492687,Stable_4h,18,70.0,,0,,0.5806875960088757,3.7203276,7.750272,Retained
HsaINT0016553,BAIAP3,374,33.0,22.0,0.0,,73.7967914438503,-0.4282680963420112,84.945,43.335,1.31,5.0478939877483215,12.0,10.615,0.8845833333333334,-0.0532612475456071,Stable_4h,6,85.71428571428571,,0,,0.3176659079664012,4.8610964,8.304018,Retained
HsaINT1005045,BAIAP3,3783,33.0,1.0,16.04546656093048,"SINE/Alu, SINE/MIR, Simple_repeat",63.3359767380386,-0.693006874811002,100.0,43.335,1.31,5.0478939877483215,12.0,,,,Stable_4h,200,62.869198312236286,,0,,0.2169097377425775,2.4348054,8.679243,Retained
HsaINT0016795,BAZ2A,273,28.0,14.0,12.82051282051282,Low_complexity,38.8278388278388,-0.0348639672010904,72.74,104.52,48.185,1.1171230195636563,12.0,4.718,0.3931666666666666,-0.4054233094980481,Stable_4h,2,100.0,1.20431579382055,0,,2.4786087448675214,3.8879287,5.7933946,Retained
HsaINT0016867,BBS1,306,16.0,1.0,35.947712418300654,SINE/MIR,55.8823529411765,-0.0034196724477758,30.93,37.68,10.06,1.905168659807256,12.0,,,,Stable_4h,16,6.097560975609756,,0,,0.5392276432313542,1.5104591,6.5603657,Retained
HsaINT0017032,BCAR1,5125,6.0,2.0,4.195121951219512,"LINE/L2, Simple_repeat",62.2048780487805,-0.4886982825176074,53.495,72.565,40.505,0.8411738588749076,2.481,,,,Stable_4h,273,92.92857142857144,0.276134891587143,0,,0.2422395622881928,1.9372938,8.390001,Retained
HsaINT0017271,BCL9L,1258,7.0,1.0,5.5643879173290935,Simple_repeat,60.9697933227345,0.8074844907557106,44.44,68.675,29.245,1.231595016222561,12.0,,,,Stable_4h,38,15.476190476190476,1.63573514243454,0,,0.7937113465691771,1.9415615,8.736221,Retained
HsaINT0017499,BEND3,15793,3.0,1.0,46.17235484075224,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L2, Low_complexity, SINE/Alu, SINE/MIR, SINE/tRNA-Deu, Simple_repeat",49.9145190907364,-0.0229544072672945,77.525,74.765,26.0,1.523851431035255,11.578,12.0,1.0364484366902746,0.0155477008168401,Stable_4h,769,74.59138187221397,-0.342961446568797,0,,0.8771711551748356,-0.16190119,8.171781,Retained
HsaINT0017575,BEX2,152,2.0,1.0,0.0,,76.9736842105263,-0.4336821176759307,98.44,29.755,28.1,0.0825619873558238,8.327,12.0,1.4410952323766062,0.158692681389327,Stable_4h,20,16.363636363636363,,0,,2.3700288164668804,3.0661464,9.600254,Retained
HsaINT0017606,BGLAP,201,3.0,3.0,0.0,,65.6716417910448,-0.5783200045838021,63.76,12.31,5.07,1.2797731094811169,,5.099,,,Stable_4h,8,82.08955223880596,,0,,1.0542799311215514,1.7859706,8.927722,Retained
HsaINT1005258,BNC2,1612,8.0,8.0,3.8461538461538463,Simple_repeat,34.8014888337469,0.8000062065405544,40.87,11.61,7.285,0.6723670948010538,,,,,Stable_4h,18,81.48148148148148,,0,,0.3089638828255198,0.9418923,4.7149706,Retained
HsaINT1005266,BNIP3,2068,5.0,5.0,21.90522243713733,"DNA/hAT-Charlie, LINE/L1, SINE/Alu",53.1914893617021,-0.2943971940559791,42.785,21.665,25.2,-0.2180574971154101,,11.438,,,Stable_4h,118,92.76485788113696,-0.435712755280053,0,,0.2635347672397434,-0.38948548,4.4062557,Retained
HsaINT0018177,BNIPL,841,9.0,2.0,72.41379310344827,SINE/Alu,50.2972651605232,-0.0456369058830508,55.17,17.715,4.405,2.0077575411979,,,,,Stable_4h,36,94.61883408071748,,841,16.7203,1.564880928562639,-3.909661,3.1767068,Retained
HsaINT1005267,BNIPL,800,9.0,1.0,0.0,,45.125,0.0604693361290512,90.955,17.715,4.405,2.0077575411979,,,,,Stable_4h,16,87.87878787878788,,800,16.7203,0.7264106361807446,0.39559093,4.2774105,Retained
HsaINT0018211,BOD1L1,3893,25.0,12.0,25.37888517852556,"DNA/TcMar-Tigger, DNA/hAT-Charlie, SINE/Alu, Simple_repeat",37.1949653223735,0.1044622299018869,31.68,33.605,21.065,0.6738279878937723,,,,,Stable_4h,56,93.65750528541226,-1.48183327217343,0,,0.5819698695865083,-1.3091938,2.2074904,Retained
HsaINT0024895,BRAT1,266,13.0,5.0,0.0,,64.6616541353383,-0.5375622612072752,73.955,162.2,26.52,2.6126211389920475,9.294,12.0,1.291155584247902,0.1109785779047752,Stable_4h,20,94.38202247191012,3.20119499051589,0,,0.7612421080446231,2.6820774,8.654185,Retained
HsaINT0024896,BRAT1,992,13.0,6.0,4.233870967741935,Simple_repeat,64.5161290322581,-0.863945507629813,56.525,162.2,26.52,2.6126211389920475,9.294,5.997,0.6452550032278889,-0.1902686193050703,Stable_4h,71,97.14285714285714,3.20119499051589,0,,0.4723807321949494,1.8859751,8.698227,Retained
HsaINT0018736,BRSK2,3868,19.0,12.0,13.28852119958635,"Low_complexity, Simple_repeat",68.0196483971044,-0.6648554422904732,59.985,120.76,7.915,3.931409501376444,12.0,6.555,0.54625,-0.2626085500215217,Stable_4h,273,90.94375595805528,1.73662916608744,0,,0.2081146076403599,2.5289378,9.045709,Retained
HsaINT1005468,BTBD2,246,8.0,6.0,0.0,,70.3252032520325,-0.7591591813848639,62.845,107.225,55.9,0.9397211277923662,9.452,12.0,1.269572577232332,0.1036575330872934,Stable_4h,15,96.07843137254902,1.44997220663491,0,,0.7029257519529029,1.5943112,9.784989,Retained
HsaINT0019000,BTBD2,2311,8.0,5.0,33.621808740804845,SINE/Alu,59.0220683686716,-0.2509432911668759,58.08,107.225,55.9,0.9397211277923662,9.452,12.0,1.269572577232332,0.1036575330872934,Stable_4h,132,96.10231425091352,1.44997220663491,0,,0.4577647664307644,3.0261853,7.956672,Retained
HsaINT0019003,BTBD2,180,8.0,8.0,0.0,,67.7777777777778,-0.292486035454935,38.14,107.225,55.9,0.9397211277923662,9.452,,,,Stable_4h,12,95.83333333333331,1.44997220663491,0,,1.0222892963904016,5.0002985,7.6279016,Retained
HsaINT0019002,BTBD2,189,8.0,7.0,0.0,,71.4285714285714,-0.7388404194721357,33.2,107.225,55.9,0.9397211277923662,9.452,,,,Stable_4h,6,100.0,1.44997220663491,0,,1.044390120477065,4.8501515,7.9162493,Retained
HsaINT0019068,BTG3,4284,5.0,5.0,49.64985994397759,"DNA/hAT-Ac, DNA/hAT-Charlie, LINE/L1, Simple_repeat",32.3762838468721,0.1314767687729071,34.6,19.115,19.545,-0.0320943844546422,12.0,,,,Stable_4h,31,89.453125,,0,,0.7435420039724485,1.6575102,3.1118736,Retained
HsaINT0019203,BUB1,1545,24.0,10.0,20.58252427184466,SINE/Alu,39.6116504854369,-0.0067409321600468,37.95,66.41,103.185,-0.63576085779859,11.392,7.916,0.694873595505618,-0.1580941907584225,Stable_4h,29,94.82758620689656,0.840012349092799,0,,1.0939572745939163,-2.2995403,4.6431155,Retained
HsaINT0019244,BUB1B,171,22.0,7.0,0.0,,34.5029239766082,0.2291294108720167,52.325,149.37,103.48,0.5295384621024644,8.252,4.468,0.5414444983034415,-0.2664460548575425,Stable_4h,0,,0.327870429569713,0,,0.4430590011805232,-0.056596827,3.5933611,Retained
HsaINT1005568,C11orf49,3204,9.0,8.0,39.73158551810237,"SINE/Alu, SINE/MIR",51.4669163545568,-0.0544923496488356,42.98,15.03,15.39,-0.0341482224118457,,11.914,,,Stable_4h,107,92.88321167883213,,0,,0.7256122134997867,2.099444,7.002604,Retained
HsaINT1005584,C11orf80,9671,16.0,9.0,79.30927515251784,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERV1, SINE/Alu, SINE/MIR, Simple_repeat",40.8954606555682,0.1494813859868446,100.0,44.74,13.435,1.7355689350459529,,12.0,,,Stable_4h,204,87.90373654211527,,0,,1.0154032361042484,-2.1756253,4.1761155,Retained
HsaINT0020833,C14orf80,4622,7.0,5.0,6.490696668109043,SINE/Alu,64.0199048031155,-0.8444133291835065,97.145,54.12,5.81,3.2195517705720085,4.558,10.087,2.213032031592804,0.3449876999838894,Stable_4h,220,88.08864265927978,,0,,0.2668459515118167,3.0027063,8.801621,Retained
HsaINT0021041,C16orf45,3478,5.0,5.0,78.63714778608396,"DNA/hAT-Charlie, DNA/hAT-Tip100, LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, Simple_repeat",45.74468,0.0249091169649833,48.16,11.175,12.205,-0.1271974637104736,,12.0,,,Stable_4h,76,93.16628701594531,,0,,1.2324397320795062,-3.9135323,3.1764605,Retained
HsaINT0021115,C16orf62,8030,27.0,26.0,56.1519302615193,"LINE/CR1, LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR",49.55168,-0.0621002611956111,37.63,20.7,26.37,-0.3492668034778728,12.0,8.378,0.6981666666666667,-0.1560408900224241,Stable_4h,284,93.56664951106536,,0,,0.5285725740698353,1.9821113,6.510582,Retained
HsaINT0021380,C17orf62,662,5.0,3.0,0.0,,61.17825,-0.5381800315863102,42.83,69.75,32.93,1.0827907050085648,8.389,,,,Stable_4h,44,93.00411522633745,,0,,0.5047237589873932,2.084069,8.219769,Retained
HsaINT1005685,C18orf8,1012,19.0,19.0,28.26086956521739,SINE/Alu,43.97233,-0.2530642947789814,47.71,20.335,9.965,1.029023280623075,2.198,,,,Stable_4h,28,96.12403100775194,,0,,0.685397090674868,0.23772497,3.9726262,Retained
HsaINT0021881,C19orf70,694,3.0,1.0,14.265129682997118,SINE/MIR,61.38329,-0.3646940839062626,48.95,21.09,20.785,0.0210163471693191,,6.375,,,Stable_4h,77,11.062906724511931,,0,,0.5511007774628603,3.8116102,7.5612216,Retained
HsaINT0021885,C19orf71,81,3.0,2.0,0.0,,79.01235,-0.535774998285342,76.415,106.705,5.035,4.405492191324466,10.324,,,,Stable_4h,5,100.0,,0,,1.544727920157091,7.886201,5.947087,Retained
HsaINT0022234,C1orf159,1043,9.0,3.0,0.0,,66.34708,-0.7035124746185679,58.34,63.105,5.29,3.57641469137592,4.242,10.078,2.375766148043376,0.3758036898392068,Stable_4h,96,92.8443649373882,1.18134671572961,0,,0.4383569458725109,3.2326672,8.577871,Retained
HsaINT0059827,C1QTNF12,291,7.0,5.0,0.0,,73.19588,-0.5597241342846497,98.935,19.37,1.05,4.205362720937131,12.0,7.062,0.5885,-0.2302535328205465,Stable_4h,20,98.14814814814817,,0,,0.4532661328217227,4.091462,8.50978,Retained
HsaINT0059823,C1QTNF12,2016,7.0,1.0,0.0,,68.20437,-0.4981627794307317,85.69,19.37,1.05,4.205362720937131,12.0,12.0,1.0,0.0,Stable_4h,118,78.71853546910755,,0,,0.2525912121361451,3.6887581,8.691239,Retained
HsaINT0059825,C1QTNF12,85,7.0,3.0,0.0,,71.76471,-0.5228928596756998,77.41,19.37,1.05,4.205362720937131,12.0,12.0,1.0,0.0,Stable_4h,6,64.70588235294117,,0,,1.4988540459944075,7.589867,5.8602166,Retained
HsaINT0059826,C1QTNF12,401,7.0,4.0,19.950124688279303,Simple_repeat,70.57357,-0.7535499998833984,75.6,19.37,1.05,4.205362720937131,12.0,5.178,0.4315,-0.3650191999487716,Stable_4h,34,90.27777777777776,,0,,0.6213750781803451,2.1677914,9.406629,Retained
HsaINT0021975,C1RL,1871,5.0,3.0,77.97969000534474,"DNA/hAT-Charlie, LINE/L1, SINE/Alu, Simple_repeat",45.16301,0.0060770044064667,67.555,12.4,6.8,0.8667334691365359,,12.0,,,Stable_4h,28,90.5,,0,,1.358585176449704,0.6275042,6.4575324,Retained
HsaINT0023189,C22orf15,663,5.0,4.0,16.138763197586727,LINE/L2,59.12519,-0.1332628400901366,96.775,16.26,1.575,3.3679035236877493,2.607,,,,Stable_4h,22,88.20224719101124,,0,,0.4553624304920525,2.331718,7.7782426,Retained
HsaINT0023190,C22orf15,263,5.0,5.0,0.0,,57.41445,-0.1892366367569975,89.8,16.26,1.575,3.3679035236877493,2.607,,,,Stable_4h,4,95.65217391304348,,0,,0.6663633169918397,0.6879543,6.476313,Retained
HsaINT0023295,C2CD2,9708,13.0,13.0,25.0,"DNA/hAT-Charlie, LINE/L1, LTR/ERVL, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",49.9794,-0.3630007205238277,44.94,11.825,9.01,0.392241172413219,,,,,Stable_4h,370,86.86257562662057,0.324364499144876,0,,0.3741029852226183,3.8929913,7.48489,Retained
